.,.,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,.,.,.,.
.,.,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,.,.,.,.
.,.,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,.,.,.,.
.,.,X,X,X,X,X,.,X,X,.,2,X,X,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,.,.,.,.
X,X,X,X,X,X,.,X,X,X,X,X,X,X,X,X,X,X,3,.,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X
X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X
X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X
X,X,X,X,X,X,S,1,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,.,.,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
